"trash","2","(noun,verb)","قمامة، يدمر، يهدم"
"travel","41","(verb,noun)","السفر"
"treat","11","(verb,noun)","يعالج"
"tree","10","(noun,verb,idiom)","شجرة"
"trick","8","(noun,adjective,verb,idiom)","الخدعة"
"trip","11","(noun,verb,idiom)","رحلة قصيرة"
"trouble","13","(noun,verb)","مشكلة"
"truck","1","(noun,verb)","شاحنة نقل"
"truly","5","(adverb)","حقا"
"trust","4","(noun,verb)","ثقة"
"truth","30","(noun)","حقيقة"
"try","50","(verb,noun)","محاولة"
"tune","2","(noun,verb)","نغم"
"turn","44","(verb,noun)","منعطف أو دور"
"twice","7","(adverb)","مرتين"
"twist","3","(verb,noun)","تحريف"
"two","164","(noun)","اثنان"
"type","74","(noun,verb)","نوع"
"typical","15","(adjective)","نموذجي"
"ugly","3","(adjective)","البشعة"
"ultimately","14","(adverb)","في النهاية"
"unable","2","(adjective)","غير قادر"
"uncle","1","(noun)","اخو الام"
"under","70","(preposition,adverb,adjective)","تحت"
"understand","59","(verb)","تفهم"
"understanding","73","(noun)","فهم"
"unfair","4","(adjective)","غير منصف"
"unfortunately","4","(adverb)","للأسف"
"unhappy","6","(adjective)","تعيس"
"union","9","(noun)","الاتحاد"
"unique","20","(adjective,noun)","فريد"
"unit","19","(noun)","وحدة"
"united","55","(adjective)","متحد"
"university","29","(noun)","جامعة"
"unless","24","(conjunction)","ما لم"
"unlikely","3","(adjective)","من غير المرجح"
"until","54","(preposition)","حتى"
"unusual","9","(adjective)","غير عادي"
"up","296","(adverb,preposition,adjective,noun)","فوق"
"upon","15","(preposition)","بناء على"
"upper","4","(adjective,noun)","أعلى"
"upset","30","(verb,adjective)","مضطراب"
"upstairs","3","(adjective,noun)","الطابق العلوي"
"us","127","(pronoun)","لنا"
"use","319","(verb,noun)","استعمال"
"used","204","(adjective)","مستخدم"
"useful","49","(adjective)","مفيد"
"user","27","(noun)","المستعمل"
"usual","3","(adjective,noun)","معتاد"
"usually","101","(adverb)","عادة"
"vacation","5","(noun,verb)","عطلة"
"valuable","16","(adjective,noun)","ذو قيمة"
"value","70","(noun,verb)","القيمة"
"variation","7","(noun)","الاختلاف"
"variety","41","(noun)","تشكيلة"
"various","59","(adjective)","مختلف"
"vary","13","(verb)","تختلف"
"vast","11","(adjective,noun)","شاسع"
"vegetable","11","(noun,adjective)","الخضروات"
"vehicle","4","(noun)","مركبة"
"version","10","(noun)","الإصدار"
"very","191","(adverb)","للغاية"
"video","41","(noun)","فيديو"
"view","23","(noun,verb)","رأي"
"village","3","(noun)","قرية"
"virtually","5","(adverb)","عمليا"
"virus","8","(noun)","فيروس"
"visible","4","(adjective)","مرئي"
"visit","23","(verb,noun)","يزور"
"visual","23","(adjective,noun)","بصري"
"voice","18","(noun,verb)","صوت"
"volume","4","(noun)","الصوت"
"wait","14","(verb,noun)","انتظر"
"wake","1","(verb,noun)","استيقظ"
"walk","21","(verb,noun)","سير"
"wall","15","(noun,verb)","حائط"
"want","163","(verb)","تريد"
"war","27","(noun,verb)","حرب"
"warm","17","(adjective,verb)","دافئ"
"warn","2","(verb)","حذر"
"warning","3","(noun)","تحذير"
"was","352","(past,verb)","كان"
"wash","4","(verb,noun)","غسل"
"waste","4","(verb,adjective,noun)","المخلفات"
"watch","25","(verb,noun)","راقب"
"water","201","(noun,verb,adjective)","ماء"
"wave","10","(noun,verb,idiom)","موجة"
"way","185","(noun)","طريق"
"we","352","(pronoun)","نحن"
"weak","2","(adjective)","ضعيف"
"weakness","2","(noun)","ضعف"
"wealth","14","(noun)","ثروة"
"wear","8","(verb,noun,idiom)","البس، ارتداء"
"weather","32","(noun,verb)","طقس"
"web","49","(noun,verb)","شبكة"
"wedding","2","(noun)","حفل زواج"
"week","41","(noun)","أسبوع"
"weekend","3","(noun,verb)","عطلة نهاية الاسبوع"
"weekly","1","(adjective,adverb,noun)","أسبوعي"
"weigh","3","(verb)","وزن"
"weight","12","(noun,verb)","وزن"
"weird","8","(adjective,noun)","عجيب"
"welcome","3","(noun,interjection,verb,adjective)","أهلا بك"
"well","184","(adverb,verb,noun,interjection)","حسنا"
"were","180","(past,verb)","كانت"
"west","5","(noun,adjective,adverb,idiom)","غرب"
"western","19","(adjective,noun)","الغربي"
"what","461","(pronoun,adjective,adverb,interjection)","ماذا"
"whatever","16","(pronoun,adverb,interjection)","ايا كان"
"wheel","5","(noun,verb,idiom)","عجلة"
"when","442","(adverb,conjunction)","متى"
"whenever","14","(conjunction,adverb)","كلما كان"
"where","166","(adverb,pronoun,noun)","أين"
"whereas","7","(conjunction,noun)","بينما"
"whether","74","(conjunction)","سواء"
"which","449","(pronoun,adjective)","التي"
"while","147","(noun,conjunction,preposition,verb)","في حين"
"white","21","(adjective,noun,verb)","أبيض"
"who","281","(pronoun)","من الذى"
"whoever","1","(pronoun)","من"
"whole","38","(adjective,noun,adverb)","كامل"
"whose","14","(pronoun)","ملك من"
"why","118","(adverb,conjunction,noun,interjection)","لماذا ا"
"wide","25","(adjective,adverb)","واسع"
"widely","14","(adverb)","على نحو واسع"
"wife","4","(noun)","زوجة"
"wild","6","(adjective,adverb,noun,idiom)","بري"
"will","577","(auxiliary verb,noun)","سوف"
"willing","18","(adjective)","راغب"
"win","9","(verb,noun)","يفوز"
"wind","21","(noun,verb)","ينفخ"
"window","7","(noun,verb)","نافذة او شباك"
"wine","5","(noun,adjective,verb,idiom)","نبيذ"
"wing","16","(noun,verb)","جناح"
"winner","3","(noun)","الفائز"
"winter","6","(noun,adjective,verb)","شتاء"
"wise","7","(adjective,verb,idiom)","حكيم"
"wish","7","(verb,noun)","رغبة"
"with","1062","(preposition)","مع"
"within","46","(preposition,adverb)","في غضون"
"without","89","(preposition,adverb,conjunction)","بدون"
"witness","1","(noun,verb)","الشاهد"
"woman","15","(noun)","النساء"
"wonder","8","(verb,noun,idiom)","يتساءل"
"wonderful","17","(adjective)","رائع"
"wood","20","(noun)","خشب"
"wooden","2","(adjective)","خشبي"
"word","55","(noun,verb,interjection)","كلمة"
"work","224","(noun,adjective,verb)","عمل"
"worker","3","(noun)","عامل"
"working","39","(adjective,noun)","عامل"
"world","169","(noun)","العالمية"
"worried","2","(past,verb)","قلق"
"worry","16","(verb,noun)","قلق"
"worth","33","(adjective,noun)","يستحق"
"would","176","(verb)","سيكون"
"wrap","1","(verb,noun)","لف"
"write","23","(verb)","اكتب"
"writer","3","(noun)","كاتب"
"writing","29","(noun)","جاري الكتابة"
"wrong","23","(adjective,adverb,noun,verb)","خطأ"
"yard","3","(noun,verb)","حديقة منزل"
"yeah","2","(adverb,interjection)","بلى"
"year","96","(noun)","عام"
"yellow","4","(adjective,noun,verb)","الأصفر"
"yes","19","(interjection)","نعم فعلا"
"yesterday","1","(adverb,noun)","في الامس"
"yet","32","(adverb,conjunction)","بعد"
"you","2041","(pronoun,noun)","أنت"
"young","17","(adjective,noun)","شاب"
"your","1067","(pronoun)","ك"
"yours","4","(pronoun)","خاصة بك"
"yourself","59","(pronoun)","نفسك"
"youth","1","(noun)","شباب"
"zone","2","(noun,verb)","منطقة"
"FALSE","7","(adjective,adverb,idiom)",
"TRUE","38","(adjective,adverb,verb)",
